f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,target
0.621020153626159,0.621020153626159,0.595768242133075,0.07703212318183,0.015929358333138,0.001744046343468,0.017803703888309,0.080277677697511,0.355256558891895,0.006590841567803,1.78791032902094,2.13928060771404,1
0.620819745397055,0.620819745397055,0.595745932688221,0.077048516179708,0.015937614219775,0.001766912527876,0.017675240259113,0.080308117796335,0.355225422156697,0.006595911434609,1.71396455745553,2.02237161010593,1
0.620787363903664,0.620787363903664,0.59569823663637,0.077043090724453,0.015947730765656,0.001773368711765,0.017686120672091,0.080306603785049,0.355168979463533,0.006595994884538,1.84414932537539,2.01855776821832,1
0.620854203464862,0.620854203464862,0.595739354315015,0.077048696950981,0.015970311365015,0.001779352454149,0.017704035285845,0.080316441811411,0.355218602189829,0.006598269489921,1.9859185142117,1.98887425861928,1
0.494895665786887,0.494895665786887,0.47452596495322,0.061374703638175,0.013200290853484,0.001585754129441,0.014354530713036,0.064044922534413,0.225380806598409,0.004207637246015,1.92733262432869,1.42941534034919,1
0.495421874391876,0.495421874391876,0.475089786628717,0.061443803110241,0.012796463189429,0.001436019239113,0.014331452315582,0.064073084799764,0.225915558957377,0.004200686995987,2.14159277133324,1.90582130502203,1
0.495229111477574,0.495229111477574,0.474891348013508,0.061417605065605,0.012808465432699,0.001440884859021,0.014335359314035,0.064048652942517,0.225727157943064,0.004197916231429,2.21964839552531,1.98096730439148,1
0.495870127705761,0.495870127705761,0.475433332549894,0.061480212387568,0.012790667049613,0.001417482345212,0.014405299541414,0.064119367760922,0.226244228012606,0.004206372930267,2.17136660367533,2.10200370832083,1
0.496143027128587,0.496143027128587,0.475536430664525,0.06149185289699,0.012778266143048,0.001420650809203,0.014525299356503,0.064136278664119,0.226345740554338,0.004208188622489,2.08833760756211,2.09975814032868,1
0.49608163266575,0.49608163266575,0.475696123748979,0.061521350207593,0.012797190334567,0.001432771600595,0.014369066652555,0.064156442292804,0.226493134579552,0.004211216350001,2.06227450398442,1.92932080080527,1
0.495421872820494,0.495421872820494,0.475089784863421,0.061443802884689,0.012796463480572,0.001436019359794,0.014331452449735,0.064073084622035,0.225915557283871,0.004200686981042,2.14159240049276,1.90581801997784,1
0.495229111477574,0.495229111477574,0.474891348013508,0.061417605065605,0.012808465432699,0.001440884859021,0.014335359314035,0.064048652942517,0.225727157943064,0.004197916231429,2.21964839552531,1.98096730439148,1
0.629929201007781,0.629929201007781,0.604513439310019,0.078182214170338,0.016963041322931,0.002048377950142,0.017912541389755,0.081546499082413,0.365757143539377,0.006826745758311,1.67206818560534,1.50151485041503,1
0.63158852376167,0.63158852376167,0.606102024890437,0.078379383649129,0.01651060152359,0.00187388535099,0.017966497619523,0.081699211713599,0.367682244416309,0.006836115137384,1.87064138878369,1.97199146652985,1
0.631777808490877,0.631777808490877,0.606257904403646,0.078400515511281,0.016512283704702,0.001876339087243,0.017989868182862,0.081729613120483,0.367872066252233,0.006841056346288,1.96136142448561,2.0214717874489,1
0.631113223928533,0.631113223928533,0.605503830662105,0.078293976663729,0.016472700699205,0.001846989348292,0.018052463293321,0.081635956712048,0.366960563116486,0.006824705472812,1.89695962660904,2.11274608012374,1
0.630848285295407,0.630848285295407,0.605319607458494,0.078264448625583,0.01642353309046,0.001839001351881,0.017998414641036,0.081560149299806,0.366735554141341,0.006810922760417,1.80783596116697,2.16984851385969,1
0.631028921678402,0.631028921678402,0.605507928057034,0.078304294398187,0.016444293410109,0.00185998722676,0.017990371270183,0.081633703818567,0.366963288629388,0.006823408691576,1.77580025167131,2.00331690496981,1
0.63158852376167,0.63158852376167,0.606102024890437,0.078379383649129,0.01651060152359,0.00187388535099,0.017966497619523,0.081699211713599,0.367682244416309,0.006836115137384,1.87064138878369,1.97199146652985,1
0.631777808490877,0.631777808490877,0.606257904403646,0.078400515511281,0.016512283704702,0.001876339087243,0.017989868182862,0.081729613120483,0.367872066252233,0.006841056346288,1.96136142448561,2.0214717874489,1
0.587540502445527,0.587540502445527,0.563724781499716,0.072904479692059,0.015705738380369,0.001882817063318,0.016784916669727,0.076028827973437,0.318067174882228,0.005930713189703,1.84659336054895,1.3488765964437,1
0.589509085361563,0.589509085361563,0.565329469653268,0.073107910871381,0.01522074687014,0.001704786096173,0.017044052530394,0.07623355495499,0.319887715318619,0.005946366788009,1.95282518706203,1.81510182879401,1
0.589978647573404,0.589978647573404,0.565937336133221,0.073187661554503,0.01524965584504,0.001706775180949,0.01694701152193,0.076300480488104,0.320572078161625,0.005957285937396,1.95295200260743,1.8209365850107,1
0.589294402481126,0.589294402481126,0.565192365164618,0.073092312423467,0.015220461711018,0.001708584084407,0.016989522130776,0.076211267011423,0.319730861073366,0.005943017053858,1.93811699132587,1.79136112160543,1
0.588621081233495,0.588621081233495,0.564646468156336,0.073023452222262,0.015223434299244,0.001709997297481,0.01689974179513,0.076133666433381,0.319111044873317,0.005931482530376,1.92638402167391,1.76239236447072,1
0.588701930096505,0.588701930096505,0.564820596811803,0.073041226772575,0.015234911712998,0.001706913031069,0.016835148496414,0.076129869743181,0.319305539859588,0.005931263650898,1.94590805031967,1.7359731422685,1
0.589509085361563,0.589509085361563,0.565329469653268,0.073107910871381,0.01522074687014,0.001704786096173,0.017044052530394,0.07623355495499,0.319887715318619,0.005946366788009,1.95282518706203,1.81510182879401,1
0.589978647573404,0.589978647573404,0.565937336133221,0.073187661554503,0.01524965584504,0.001706775180949,0.01694701152193,0.076300480488104,0.320572078161625,0.005957285937396,1.95295200260743,1.8209365850107,1
0.739158654447909,0.739158654447909,0.709727182643127,0.09178015917084,0.019868627559309,0.002373589421101,0.020745166995895,0.095671550338404,0.504142748828268,0.009395257146175,1.31718348505911,1.18645027478579,1
0.740968569232902,0.740968569232902,0.711082737063225,0.091949748389279,0.019264664539531,0.002158830270734,0.021068583063993,0.095838533021552,0.50608224821819,0.009403067971348,1.43653452074173,1.84427120551546,1
0.741405764902023,0.741405764902023,0.711586446505292,0.092016926002329,0.019295861281005,0.002167386442886,0.021021787018996,0.095904767960265,0.506796891769145,0.009416759371463,1.40426657633947,1.85323473033965,1
0.740429913162942,0.740429913162942,0.710699997555558,0.091903984331217,0.019272170914905,0.00216836545872,0.020958976870154,0.09577514653705,0.50553347238444,0.009391413954397,1.40566413038226,1.83774931601258,1
0.739762374883156,0.739762374883156,0.710020107995654,0.091816977020583,0.019241764961838,0.00216055421555,0.020967125560723,0.095695580983569,0.504567881032203,0.009375262334966,1.45612084501361,1.82863239913193,1
0.740189999553958,0.740189999553958,0.710583325864458,0.09188452804592,0.019271843334285,0.00215964254471,0.020873011574299,0.095742711645448,0.505364055153702,0.009385292998171,1.46459555306386,1.82185357297132,1
0.740968569232902,0.740968569232902,0.711082737063225,0.091949748389279,0.019264664539531,0.002158830270734,0.021068583063993,0.095838533021552,0.50608224821819,0.009403067971348,1.43653452074173,1.84427120551546,1
0.741405764902023,0.741405764902023,0.711586446505292,0.092016926002329,0.019295861281005,0.002167386442886,0.021021787018996,0.095904767960265,0.506796891769145,0.009416759371463,1.40426657633947,1.85323473033965,1
0.461735582662161,0.461735582662161,0.44248292170821,0.057210597311416,0.012663344388006,0.001542891872156,0.013568381497463,0.059753967310346,0.195975114245909,0.003671387956926,2.8679268691708,2.22833649744687,1
0.465711810883629,0.465711810883629,0.446936515318306,0.057781275991685,0.012430098616019,0.001428817947795,0.013236773051739,0.060236946219878,0.199927344077587,0.003722522213335,2.93581653273815,2.29128215362906,1
0.466091129420699,0.466091129420699,0.447266943514936,0.057823070489484,0.012448264890951,0.001429584130862,0.013271065544469,0.060281419521077,0.200223722527758,0.00372824467928,2.90476020402536,2.27669161525585,1
0.464442723226934,0.464442723226934,0.445801113398133,0.057649593661811,0.012483887382718,0.001475582638634,0.013140574054556,0.060107831011732,0.198911192277041,0.003708582937304,2.88574513212785,2.3391088081224,1
0.462749733899178,0.462749733899178,0.44476318399887,0.057517755111502,0.012508238376779,0.001472952909026,0.012681451923065,0.059918904783655,0.197975001850874,0.003686893258589,2.88288324013524,2.40548531096899,1
0.463604010516135,0.463604010516135,0.444607488064578,0.057478376270112,0.012360097565645,0.001424298564063,0.013391677861645,0.059951403787018,0.19785503592102,0.003687039980932,2.91982683710904,2.3348365691559,1
0.465711810883629,0.465711810883629,0.446936515318306,0.057781275991685,0.012430098616019,0.001428817947795,0.013236773051739,0.060236946219878,0.199927344077587,0.003722522213335,2.93581653273815,2.29128215362906,1
0.466091129420699,0.466091129420699,0.447266943514936,0.057823070489484,0.012448264890951,0.001429584130862,0.013271065544469,0.060281419521077,0.200223722527758,0.00372824467928,2.90476020402536,2.27669161525585,1
0.56286599470077,0.56286599470077,0.539975155414141,0.069817756216029,0.015664744261476,0.001930099907113,0.016133450532561,0.072857114866126,0.291833283165129,0.005465074079616,2.79404767164649,2.43563692407947,1
0.560144361012649,0.560144361012649,0.537557534409219,0.069499831003409,0.014999532817243,0.001726192226606,0.015922567985769,0.072458442217089,0.289221461952601,0.005387708069121,2.838219873845,2.28494249103001,1
0.55863114270944,0.55863114270944,0.536597899777794,0.069370079648307,0.015032126497288,0.001735638874661,0.015535988596097,0.072253284728875,0.288178512076302,0.005359493028574,2.84262446300928,2.29868946413734,1
0.562314644748278,0.562314644748278,0.539863227113339,0.069804938015868,0.015140102805563,0.001779315974305,0.015827896229344,0.07274853702687,0.291702659273409,0.005433366525187,2.93202523118615,2.36346135517751,1
0.564981550751568,0.564981550751568,0.54228054649695,0.070125028932624,0.015212066013574,0.001787824602135,0.016001851527841,0.073133224714717,0.294324079655182,0.005490734366955,2.87011181066674,2.40930646343628,1
0.564587469232614,0.564587469232614,0.541825438905171,0.070048648380846,0.015245150261622,0.0017726655408,0.01604700167128,0.073020340604297,0.293832140836576,0.005475518579434,2.83568244091362,2.42804181028362,1
0.560144361012649,0.560144361012649,0.537557534409219,0.069499831003409,0.014999532817243,0.001726192226606,0.015922567985769,0.072458442217089,0.289221461952601,0.005387708069121,2.838219873845,2.28494249103001,1
0.55863114270944,0.55863114270944,0.536597899777794,0.069370079648307,0.015032126497288,0.001735638874661,0.015535988596097,0.072253284728875,0.288178512076302,0.005359493028574,2.84262446300928,2.29868946413734,1
0.676871883536857,0.676871883536857,0.649693606895554,0.083995422864463,0.018115458844291,0.002096649470433,0.01915853036417,0.087532215049098,0.422468587427144,0.007862360376017,2.88007984054218,2.37731228345564,2
0.678899226715374,0.678899226715374,0.652082857677213,0.084303828097269,0.018050127752782,0.002047470656141,0.018907399349412,0.087794947401476,0.425569304700138,0.007905294021299,2.87854272159237,2.39126979578265,2
0.678652268904131,0.678652268904131,0.651363526733539,0.084214247380109,0.018034344080491,0.002059630184402,0.019237417579809,0.087772435277053,0.424644275475069,0.007900837954304,2.91825544152224,2.32234264944864,2
0.677217857750783,0.677217857750783,0.650289400080348,0.084072000083139,0.017983869538517,0.002036324129651,0.018985123807055,0.087586140664762,0.423236498492877,0.007866896066183,2.87271107707475,2.37230648847006,2
0.676253893100846,0.676253893100846,0.649453956603276,0.083956886195214,0.017972325402341,0.002031220812173,0.018896696854231,0.08742981297372,0.422147288842882,0.007839577140377,2.91643827341697,2.31156753360474,2
0.676926036624015,0.676926036624015,0.649557169482032,0.083977084506832,0.017941870570547,0.00203535198708,0.019293741732752,0.087525109431005,0.422296516729911,0.007854878087464,2.86994405538864,2.38170540943236,2
0.678899226715374,0.678899226715374,0.652082857677213,0.084303828097269,0.018050127752782,0.002047470656141,0.018907399349412,0.087794947401476,0.425569304700138,0.007905294021299,2.87854272159237,2.39126979578265,2
0.678652268904131,0.678652268904131,0.651363526733539,0.084214247380109,0.018034344080491,0.002059630184402,0.019237417579809,0.087772435277053,0.424644275475069,0.007900837954304,2.91825544152224,2.32234264944864,2
0.801012555695329,0.801012555695329,0.769249855599812,0.099441860738368,0.021429271049827,0.002471957863277,0.022392629782387,0.103560468365498,0.592246435922324,0.011005238089007,2.97937408151739,2.37644830532374,2
0.803930194830782,0.803930194830782,0.772489372390571,0.099863208663112,0.021478552578524,0.002447115711777,0.022169348323842,0.103947986983808,0.597230982808147,0.011086425818888,3.00837787466931,2.39886906505077,2
0.803595173236108,0.803595173236108,0.77154458626611,0.099744141965929,0.021352931613676,0.00242508997162,0.022596180072421,0.103889441745886,0.595791295558839,0.011069080192999,2.93110259166823,2.39991659962374,2
0.80039372666753,0.80039372666753,0.768901509478603,0.099409905258338,0.021398279516391,0.002456445941597,0.022203783414381,0.103506575550851,0.591702210604389,0.010992937362155,2.89318048827844,2.42237337223393,2
0.798449415716203,0.798449415716203,0.767306648392716,0.099197195487166,0.021284780349187,0.002423237386246,0.021959648899094,0.103242355636817,0.589241397363313,0.010934376138662,2.93900355259205,2.39171912223831,2
0.800878466013413,0.800878466013413,0.768863617476642,0.099391403620493,0.021249346919742,0.002407610369428,0.022571340883064,0.103528230890974,0.591660388064908,0.010990994426074,2.97211502866716,2.3770309901806,2
0.803930194830782,0.803930194830782,0.772489372390571,0.099863208663112,0.021478552578524,0.002447115711777,0.022169348323842,0.103947986983808,0.597230982808147,0.011086425818888,3.00837787466931,2.39886906505077,2
0.803595173236108,0.803595173236108,0.77154458626611,0.099744141965929,0.021352931613676,0.00242508997162,0.022596180072421,0.103889441745886,0.595791295558839,0.011069080192999,2.93110259166823,2.39991659962374,2
0.797459080640977,0.797459080640977,0.765323990505307,0.098930759171159,0.021699449646323,0.002554616443777,0.02265268443005,0.103120488801474,0.586233612458781,0.010927470738764,2.94808990625704,2.24012692514577,2
0.799018281582425,0.799018281582425,0.766791945364404,0.099115815749494,0.021467359184114,0.002467691748934,0.022719045356667,0.103289701731769,0.588485698394299,0.010951797286114,2.94691726851054,2.32737723348673,2
0.800276498169824,0.800276498169824,0.76761640961962,0.099224412101782,0.021445890748023,0.002464519069946,0.023022586583277,0.103459517159281,0.589764638450637,0.010985400059294,2.9364942409583,2.27036819647091,2
0.799877981049513,0.799877981049513,0.767841110795779,0.099258428887656,0.021587427170739,0.002499313231923,0.022585417767813,0.103413097039458,0.590089732456445,0.010982047840489,2.95150889967179,2.35979179764967,2
0.798750479935662,0.798750479935662,0.766380639797279,0.09907234578072,0.021535313720679,0.002492974541586,0.022818240342411,0.103278189992781,0.587859610033684,0.010952381189763,2.94978818930582,2.33564617634932,2
0.79833150971088,0.79833150971088,0.766173220855834,0.09903791302188,0.021479103088589,0.002469842058068,0.022671095122585,0.103207746248919,0.587535040258288,0.010935660107175,2.96893859726864,2.24506110886157,2
0.799018281582425,0.799018281582425,0.766791945364404,0.099115815749494,0.021467359184114,0.002467691748934,0.022719045356667,0.103289701731769,0.588485698394299,0.010951797286114,2.94691726851054,2.32737723348673,2
0.800276498169824,0.800276498169824,0.76761640961962,0.099224412101782,0.021445890748023,0.002464519069946,0.023022586583277,0.103459517159281,0.589764638450637,0.010985400059294,2.9364942409583,2.27036819647091,2
0.95157883104366,0.95157883104366,0.913632786562109,0.118100954554292,0.026006996747118,0.003083841536646,0.026750102033151,0.123030012151508,0.835439959594721,0.015560474704971,2.99257364941847,2.32656114038928,2
0.953261239890674,0.953261239890674,0.915113581653304,0.118289412759958,0.025731141724561,0.002978950540135,0.026894329298648,0.123223892313099,0.838155690071463,0.015593150497293,2.9570114566465,2.33408699512708,2
0.953554446962354,0.953554446962354,0.915221715053319,0.118305219887394,0.025913750676535,0.003021691053593,0.027023105849594,0.123253568353824,0.838360549122731,0.015609773884211,2.9420433171019,2.3355383606615,2
0.95395372525805,0.95395372525805,0.915701051389603,0.118361343668226,0.025726639288302,0.002966216648363,0.026968352341275,0.123299372126952,0.839235222682675,0.015611216216523,2.93510544603793,2.34453546053548,2
0.952711070343836,0.952711070343836,0.914271939627925,0.118180582163703,0.0256989167984,0.002977670868447,0.027097797441045,0.123154202761948,0.836626980690078,0.01557460935491,2.95215502641953,2.33270012667072,2
0.952215583585566,0.952215583585566,0.914148301612593,0.11816498697178,0.025747574050905,0.002988013599168,0.026837581278612,0.123086597030545,0.836386892939562,0.015560742765257,2.96864063508408,2.33186073455671,2
0.953261239890674,0.953261239890674,0.915113581653304,0.118289412759958,0.025731141724561,0.002978950540135,0.026894329298648,0.123223892313099,0.838155690071463,0.015593150497293,2.9570114566465,2.33408699512708,2
0.953554446962354,0.953554446962354,0.915221715053319,0.118305219887394,0.025913750676535,0.003021691053593,0.027023105849594,0.123253568353824,0.838360549122731,0.015609773884211,2.9420433171019,2.3355383606615,2
0.425534770817337,0.425534770817337,0.408938744673993,0.052846181184447,0.01192626868317,0.001429124088545,0.01170229651912,0.055008427037457,0.167367749343533,0.003117730812419,2.94166460763987,2.29210988349688,2
0.424143605168568,0.424143605168568,0.406907219730703,0.052589591977078,0.011726544365843,0.001382744705936,0.012149492610369,0.054818850071389,0.16572099723288,0.003092533060528,2.92103009767163,2.33714291276907,2
0.426500361185553,0.426500361185553,0.410236280520103,0.053008067852498,0.01199427578051,0.001421786712805,0.011471400906553,0.055105376634348,0.168425311165035,0.003129855143279,2.92749322705091,2.35989371988993,2
0.428111728339218,0.428111728339218,0.410584095721116,0.053064551765187,0.011810752235764,0.001399094045851,0.012353344828151,0.055342443037844,0.168731803050818,0.003151233436415,2.89191661875609,2.36493944572955,2
0.427894970633152,0.427894970633152,0.41060083592937,0.05307618652548,0.011831343819103,0.001411561762884,0.012190664493675,0.055344719694465,0.168741559691828,0.003151968061324,2.8919779404525,2.35237862391768,2
0.426157597563004,0.426157597563004,0.409614883942467,0.052931641981529,0.011813706726384,0.001384846024871,0.011665988453202,0.055073818089853,0.1679203577036,0.003122137014961,2.94242833881918,2.31516829467876,2
0.424143605168568,0.424143605168568,0.406907219730703,0.052589591977078,0.011726544365843,0.001382744705936,0.012149492610369,0.054818850071389,0.16572099723288,0.003092533060528,2.92103009767163,2.33714291276907,2
0.426500361185553,0.426500361185553,0.410236280520103,0.053008067852498,0.01199427578051,0.001421786712805,0.011471400906553,0.055105376634348,0.168425311165035,0.003129855143279,2.92749322705091,2.35989371988993,2
0.522055833597155,0.522055833597155,0.501887711955183,0.064856965195463,0.014938803355627,0.00182178264591,0.014220741131549,0.067470126021187,0.252093370070287,0.004699515452591,2.94382868638816,2.37486079429407,2
0.51937492216058,0.51937492216058,0.498761993503053,0.064452163236652,0.01453740949257,0.001740702208006,0.0145327474701,0.067108898645445,0.248974586111671,0.004639880480869,2.89916229204767,2.41048701800804,2
0.517584690580651,0.517584690580651,0.497077273821491,0.06423292336328,0.014288684226539,0.001663586259296,0.014458703199629,0.066876547195928,0.247294730878623,0.004602097852361,2.91218422194897,2.33597329260922,2
0.520252710183772,0.520252710183772,0.500420995284853,0.064661966344579,0.014659558300638,0.001747451181486,0.013986029696805,0.067198260985052,0.250616651142545,0.004655248824328,3.00436588396786,2.35376137508697,2
0.523005169065455,0.523005169065455,0.501112858493522,0.064765838899803,0.014601734192594,0.001746651523425,0.015427920624602,0.067582627421257,0.251351959001857,0.004704498645106,2.9570661585988,2.32640936911484,2
0.522557185182969,0.522557185182969,0.502377611166035,0.064918013965203,0.014811782119129,0.001773054610572,0.014229915072261,0.067517721119192,0.2525856196902,0.004702054176921,2.94079384770515,2.38097636413488,2
0.51937492216058,0.51937492216058,0.498761993503053,0.064452163236652,0.01453740949257,0.001740702208006,0.0145327474701,0.067108898645445,0.248974586111671,0.004639880480869,2.89916229204767,2.41048701800804,2
0.517584690580651,0.517584690580651,0.497077273821491,0.06423292336328,0.014288684226539,0.001663586259296,0.014458703199629,0.066876547195928,0.247294730878623,0.004602097852361,2.91218422194897,2.33597329260922,2
0.74877665745699,0.74877665745699,0.718568517813074,0.092896942950952,0.020026385096304,0.002365922059845,0.021295067472671,0.096781553943618,0.516793892370812,0.009611614130705,2.93611493088961,2.53184596789747,2
0.748579278275638,0.748579278275638,0.718803666736957,0.092930288281534,0.019825189143273,0.002291745842334,0.020993942010627,0.096770266659551,0.517119163085237,0.009601447892104,2.88000133707955,2.53929598218292,2
0.748511095268949,0.748511095268949,0.71877457441619,0.092923219420667,0.019849396745619,0.002299201757105,0.020967534335505,0.096737110473807,0.517076233231622,0.00959609928494,2.894795169685,2.58355702851263,2
0.748328257980701,0.748328257980701,0.718083681572496,0.092859859393171,0.019907810037243,0.002369368762038,0.021319362424778,0.096760094358305,0.516098385944766,0.009602794829703,2.94382588893187,2.57450481997464,2
0.748676504328333,0.748676504328333,0.719423600325448,0.093037516193441,0.019941157234565,0.0023542252911,0.020624020850859,0.096873551083124,0.517995383374461,0.009625726569651,2.96423159612192,2.53806571692309,2
0.748778544237374,0.748778544237374,0.718353533985042,0.092868760958696,0.019836951628583,0.002299709740136,0.021449390688763,0.096768825456772,0.516491569432144,0.009601640137193,2.92905170743389,2.53528603788423,2
0.748579278275638,0.748579278275638,0.718803666736957,0.092930288281534,0.019825189143273,0.002291745842334,0.020993942010627,0.096770266659551,0.517119163085237,0.009601447892104,2.88000133707955,2.53929598218292,2
0.748511095268949,0.748511095268949,0.71877457441619,0.092923219420667,0.019849396745619,0.002299201757105,0.020967534335505,0.096737110473807,0.517076233231622,0.00959609928494,2.894795169685,2.58355702851263,2
0.962378162768356,0.962378162768356,0.92564104849896,0.119665729971192,0.025868534088119,0.003032232350458,0.025907139868932,0.124414680402351,0.857482083109177,0.015890210210494,2.84964355752521,2.47807070640354,2
0.959200293580541,0.959200293580541,0.920172898063386,0.1189603817188,0.025458332945676,0.002945115046204,0.027511965546224,0.123962400589246,0.847474565973089,0.015758692196891,2.80515511505892,2.47908722761426,2
0.960623230001287,0.960623230001287,0.924067894061143,0.119452161852546,0.025742105663728,0.002967754707038,0.025784113451091,0.124151217960727,0.854565850127384,0.015819288843116,2.82218027966938,2.49464431348675,2
0.960306020806231,0.960306020806231,0.921783085297921,0.11918292193364,0.025529160766431,0.002994838884392,0.027156582759023,0.124153392653603,0.850421044675175,0.015808901875048,2.83720010155467,2.51072601002652,2
0.961820256244108,0.961820256244108,0.923393366852793,0.119411096071703,0.025425818120481,0.0029724967012,0.02708807356246,0.12443738009746,0.853388584501243,0.015873056099857,2.86013399462352,2.45171349989307,2
0.96205066749678,0.96205066749678,0.924972476347343,0.11957921773237,0.025659638469074,0.002960341585163,0.026148884477695,0.124355050464748,0.85625739031679,0.015864859312852,2.86098576267172,2.48001218552769,2
